SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.009604697,0.024548773,64,0,0.006360745,2200.0,1,0,0,0,0.0
0.041476857,0.0,65,1,0.463884029,4000.0,14,0,3,0,0.0
0.02003601,0.009028056,60,0,0.962807439,3333.0,11,0,2,0,1.0
0.011868101,0.27912398,77,0,1498.0,2462.424218654709,3,0,1,0,0.0
0.020678809,0.0,29,0,248.0,1817.3138266290277,4,0,0,0,0.0
0.025575012,0.193404734,49,0,1.088455772,2000.0,16,0,2,0,4.0
0.008998769,0.088485848,56,0,0.30664775,4933.0,6,0,1,0,1.0
0.043437285,0.44547297,53,0,0.710234825,4513.0,14,0,1,0,2.0
0.027445702,0.201143986,54,0,0.04732577,3084.0,1,0,0,0,1.0
0.006479535,0.019370875,55,0,0.216646034,10500.0,11,0,1,0,0.0
0.014781093,0.070079392,40,0,0.798367057,5633.0,6,0,2,0,2.0
0.026101683,0.231353729,42,0,1353.0,5662.402846987954,10,0,2,0,1.0
0.077609318,0.9999999,37,0,0.58413862,3000.0,7,0,2,0,0.0
0.054999349,0.625237881,51,0,0.188487408,6392.0,17,0,0,0,0.0
0.060767198,0.906429297,44,0,0.404604029,7992.0,7,0,1,0,1.0
0.043175862,0.533174779,44,0,1343.0,3675.091243523973,8,0,1,0,0.0
0.006322802,0.063320638,59,0,0.20524716,6250.0,6,0,1,0,1.0
0.011857928,0.02969703,29,0,0.457885529,4000.0,6,0,1,0,0.0
0.017716869,0.165529803,50,0,0.455008998,3333.0,7,0,1,0,1.0
0.006434006,0.038230772,63,0,0.011210463,7492.0,5,0,0,0,1.0
0.691466667,0.999944193,40,0,0.323594065,10917.0,6,5,1,3,0.0
0.047342362,0.753585398,65,0,0.061763656,2800.0,2,0,0,0,0.0
0.022892713,0.135298082,41,0,0.182211567,17100.0,9,0,3,0,3.0
0.009668986,0.224645189,51,0,0.289200982,7333.0,5,0,2,0,2.0
0.010658437,0.023472105,50,0,0.006999125,8000.0,9,0,0,0,4.0
0.008023574,0.08908686,64,0,682.0,3220.732723035808,11,0,0,0,0.0
0.550010659,0.9999999,51,1,0.234684603,5500.0,2,2,1,1,0.0
0.007059093,0.013787146,81,0,251.0,2425.4507826679314,6,0,0,0,0.0
0.318944681,0.9999999,36,0,0.003249188,4000.0,0,1,0,0,4.0
0.032235336,0.251923874,31,0,0.454284071,5216.0,11,0,2,0,0.0
0.008050906,0.071105743,63,0,0.188837442,7990.0,5,0,2,0,2.0
0.030162398,0.017090965,49,0,101.0,3477.046046795031,15,0,0,0,0.0
0.036643732,0.27970158,89,0,0.340860838,5180.0,13,0,1,0,0.0
0.006252967,0.101472463,70,0,0.016997875,8000.0,7,0,0,0,0.0
0.368230193,0.9999999,23,1,0.001218027,820.0,2,0,0,1,0.0
0.01566984,0.197231293,52,0,0.275965504,8000.0,12,0,1,0,1.0
0.084171627,0.670976792,59,0,0.553496434,15000.0,23,0,3,0,1.0
0.020033824,0.259736043,51,0,0.670616429,7510.0,8,0,2,0,3.0
0.017466639,0.252930003,44,0,0.41029611,5166.0,5,0,2,0,1.0
0.173736531,0.881970601,35,0,0.972605479,5000.0,12,0,2,0,2.0
0.038981539,0.0,36,0,0.000246731,4052.0,11,0,0,0,1.0
0.458959823,0.9999999,53,0,0.054034582,2775.0,1,3,0,0,1.0
0.009790702,0.193245504,64,0,0.383887802,3065.0,10,0,1,0,1.0
0.005664764,0.01379386,67,0,0.011516315,2083.0,10,0,0,0,0.0
0.010065409,0.009838802,60,0,0.327698511,6447.0,7,0,1,0,0.0
0.098776643,0.9999999,39,0,0.0,9500.0,3,0,0,0,1.0
0.013632949,0.095382642,47,0,0.258629572,7763.0,21,0,1,0,0.0
0.036006488,0.185882353,38,0,3132.0,4757.20493091947,14,0,2,0,0.0
0.051705372,0.9999999,88,0,0.184016824,1901.0,1,0,0,0,0.0
0.040826833,0.052896725,53,1,0.198156682,11500.0,16,0,2,0,1.0
0.013619666,0.096631424,38,0,0.343276121,6000.0,9,0,1,0,2.0
0.073376579,0.347325799,61,1,0.408390528,22000.0,29,0,2,0,3.0
0.019023797,0.02087833,33,0,0.319620615,8750.0,4,0,2,0,1.0
0.195919849,0.82437276,30,1,0.159368126,5000.0,15,0,0,0,0.0
0.01227496,0.0,44,0,1727.0,3280.6697432238916,3,0,2,0,0.0
0.018781176,0.107829971,54,0,0.876663543,5334.0,16,0,3,0,0.0
0.022063753,0.181363727,54,0,0.348465153,10000.0,6,0,2,0,0.0
0.317803512,0.9999999,26,0,0.0,900.0,0,2,0,0,1.0
0.009751746,0.078234805,43,0,1746.0,3266.593469487567,5,0,1,0,0.0
0.504638095,0.47260274,38,2,0.01214128,905.0,4,5,0,2,2.0
0.005001753,0.076720381,68,0,1562.0,3491.062773067259,5,0,1,0,0.0
0.022425559,0.098834192,51,0,0.002026069,115000.0,12,0,0,0,0.0
0.132758724,0.979634012,50,0,0.880524862,13031.0,14,0,3,0,5.0
0.009412344,0.05110666,47,0,0.112764894,26000.0,7,0,1,0,2.0
0.041757582,0.241893573,61,1,0.81057504,5616.0,21,0,2,0,2.0
0.010571466,0.024090362,52,0,30.0,2850.8052567770837,5,0,0,0,0.0
0.430399593,0.95490551,55,2,0.324973785,11443.0,14,0,2,2,4.0
0.021280612,0.009993338,24,0,0.0,4458.0,1,0,0,0,0.0
0.020353922,0.278206161,42,0,0.143542531,7711.0,7,0,0,0,1.0
0.005065964,0.014995363,80,0,0.010412328,2400.0,7,0,0,0,0.0
0.084205753,0.194975952,29,1,0.746421268,4400.0,12,0,2,0,1.0
0.028091297,0.059129165,38,0,3331.0,4164.215607748882,20,0,1,0,0.0
0.005428791,0.004832528,61,0,0.194667325,8100.0,3,0,1,0,0.0
0.062281372,0.010761563,31,1,0.040829931,12000.0,4,0,0,0,5.0
0.179102028,0.471176275,54,0,2366.0,6536.755906170785,6,1,1,0,4.0
0.115729416,0.804534573,27,0,3.125916056,1500.0,8,0,1,0,0.0
0.013358982,0.196000042,58,0,984.0,3638.852841994192,16,0,0,0,0.0
0.011747286,0.0,38,0,0.21385028,4100.0,7,0,1,0,3.0
0.063739908,0.774067261,47,0,0.294886582,2600.0,5,0,0,0,0.0
0.038349997,0.590921115,30,0,0.225413561,5500.0,5,0,0,0,0.0
0.076540859,0.946053946,27,0,0.095968011,3000.0,5,0,0,0,0.0
0.007236,0.084520677,58,0,0.280542238,12097.0,11,0,2,0,0.0
0.082444045,0.9999999,30,0,0.897734424,3177.0,6,0,1,0,2.0
0.041658244,0.178025687,65,1,0.571598336,3365.0,7,0,2,0,0.0
0.578054262,0.9999999,53,1,0.145977542,6500.0,4,8,0,0,3.0
0.084499344,0.482854301,44,1,0.277765703,4600.0,11,0,1,0,0.0
0.015412573,0.0,51,0,631.0,4412.541181371108,9,0,0,0,3.0
0.011571712,0.143438994,79,0,0.286374134,2164.0,7,0,0,0,0.0
0.016844408,0.207861426,30,0,0.191162344,1040.0,6,0,0,0,0.0
0.009260586,0.001272669,65,0,1071.0,3165.6143849656546,9,0,0,0,0.0
0.020501269,0.124271945,27,0,0.023050205,3166.0,6,0,0,0,0.0
0.072456405,0.9999999,24,0,0.0,820.0,1,0,0,0,0.0
0.020508055,0.0,35,0,0.345626478,2114.0,7,0,0,0,0.0
0.014706665,0.058263009,73,0,0.498279637,3196.0,16,0,1,0,0.0
0.304653748,0.645991775,56,1,0.566985114,4500.0,19,1,1,0,0.0
0.005101153,0.05859707,68,0,35.0,2964.7185567551132,6,0,0,0,0.0
0.7243,0.926910299,49,3,0.893455099,2627.0,5,2,1,1,0.0
0.006729908,0.073482088,79,0,0.00819918,10000.0,6,0,0,0,0.0
0.062633895,0.9999999,33,0,0.508486399,4300.0,3,0,1,0,0.0
0.274193811,0.99139128,38,2,1.327593112,2496.0,7,0,1,0,2.0
0.035019412,0.516080653,29,0,0.123799637,3852.0,7,0,0,0,1.0
0.009106397,0.004820709,64,0,0.21550276,8333.0,15,0,1,0,0.0
0.016844613,0.0,46,0,0.686547085,2229.0,7,0,1,0,0.0
0.055965474,0.0,28,0,2223.0,2911.5199107594035,12,0,2,0,0.0
0.231783886,0.716244187,49,0,0.09746541,16333.0,11,1,0,0,0.0
0.040681811,0.047688074,42,1,0.205726581,12083.0,13,0,1,0,1.0
0.010957896,0.106907758,47,0,38.0,2819.573284925027,5,0,0,0,0.0
0.080127132,0.555837169,55,0,0.885465297,6425.0,16,0,4,0,5.0
0.341340786,0.9999999,27,0,0.079983677,4900.0,6,1,0,0,1.0
0.227870925,0.677290837,54,1,0.523246126,6000.0,12,0,2,1,2.0
0.021101307,0.025772746,46,0,0.329209109,18750.0,12,0,2,0,2.0
0.013572737,0.000899398,73,0,1166.0,3330.7232886041193,8,0,1,0,0.0
0.014357351,0.0,35,0,0.270670391,3579.0,9,0,1,0,0.0
0.144283616,0.472952705,54,3,0.503575259,5593.0,8,0,2,0,1.0
0.047454927,0.309402329,28,0,0.285479057,9716.0,12,0,2,0,0.0
0.032831795,0.799115927,68,0,0.38324934,8333.0,5,0,1,0,0.0
0.049501993,0.9999999,45,0,0.415146213,4000.0,4,0,1,0,3.0
0.057630318,0.353481168,48,0,0.766734873,6841.0,19,0,3,0,2.0
0.021885394,0.116304695,49,0,0.439606515,6200.0,15,0,1,0,2.0
0.013003365,0.015325343,57,0,0.33880422,14500.0,15,0,3,0,3.0
0.029654873,0.116564764,53,0,0.436588599,4525.0,21,0,1,0,3.0
0.011521497,0.167329615,61,0,0.266719368,6324.0,13,0,1,0,1.0
0.009848118,0.015366154,70,0,0.063932665,5583.0,6,0,1,0,0.0
0.004794075,0.0,69,0,0.225524952,11000.0,4,0,1,0,0.0
0.14105766,0.716446361,37,1,1.146176912,1333.0,7,0,0,0,3.0
0.011275687,0.267249022,71,0,0.179505618,44499.0,10,0,2,0,1.0
0.020798667,0.190184049,34,0,0.641926637,5833.0,6,0,2,0,2.0
0.067890622,0.002883095,50,0,1.368053941,4300.0,16,0,5,0,1.0
0.041284026,0.565782471,31,0,0.211305159,7500.0,9,0,0,0,0.0
0.006853605,0.00459908,86,0,0.0,1676.4980195533394,2,0,0,0,0.0
0.004702113,0.00032325,76,0,0.247062414,6552.0,7,0,1,0,0.0
0.006107592,0.080507137,69,0,0.104080762,7032.0,11,0,1,0,1.0
0.010305219,0.037113756,70,0,0.019265365,108951.0,5,0,2,0,1.0
0.017880096,0.022699246,51,0,0.121652221,12806.0,20,0,2,0,2.0
0.030511492,0.754377805,69,0,0.346321356,12857.0,12,0,2,0,1.0
0.010653605,0.020829405,43,0,0.186302283,6000.0,11,0,1,0,4.0
0.018150546,0.19562319,39,0,0.514138817,3500.0,5,0,1,0,2.0
0.013200377,0.074228652,49,0,0.462851233,5800.0,7,0,1,0,0.0
0.008420519,0.0,77,0,0.214224507,2333.0,4,0,1,0,0.0
0.009906412,0.032736584,55,0,2204.0,4023.740969234453,9,0,1,0,0.0
0.013852119,0.046878471,40,0,0.100775194,4256.0,3,0,0,0,2.0
0.039652085,0.59196378,80,0,0.079504666,5571.0,5,0,0,0,0.0
0.053110431,0.22445794,57,0,0.442182641,14147.0,15,0,6,0,1.0
0.019590413,0.2983267,43,0,2968.0,2294.3435217205933,2,0,1,0,0.0
0.035714499,0.526201038,41,0,0.188181182,10000.0,6,0,0,0,4.0
0.013273341,0.026242323,54,0,21.0,2974.0925723159135,6,0,0,0,0.0
0.010241034,0.040960988,52,0,2842.0,4049.2612592718356,10,0,1,0,0.0
0.005215193,0.076481513,71,0,0.26792365,8591.0,11,0,1,0,1.0
0.015421361,0.16141776,58,0,0.212978702,10000.0,11,0,2,0,0.0
0.032291053,0.502329154,62,0,2896.0,4326.821999698808,15,0,1,0,0.0
0.013161819,0.0,40,0,0.490774908,2167.0,7,0,1,0,2.0
0.007554183,0.28837812,61,0,0.127694707,10900.0,4,0,1,0,0.0
0.007608836,0.144430088,55,0,0.198876539,8366.0,6,0,1,0,1.0
0.023199685,0.171819164,46,0,3277.0,3955.5871043372617,10,0,1,0,0.0
0.008404399,0.011168193,92,0,0.005331911,3750.0,8,0,0,0,0.0
0.400201673,0.752874795,54,2,0.108020231,5535.0,2,2,0,0,2.0
0.005698864,0.0,78,0,0.0,1750.0,5,0,0,0,0.0
0.01595761,0.035592881,52,0,0.143428286,2000.0,7,0,0,0,0.0
0.019587136,0.019206732,37,0,0.533149171,5429.0,9,0,2,0,0.0
0.07851537,0.654690619,22,0,9.0,0.0,1,0,0,0,0.0
0.033882438,0.004769078,46,0,0.299951346,12331.0,16,0,4,0,4.0
0.041941499,0.844615538,58,0,0.30367362,5416.0,8,0,1,0,1.0
0.012597222,0.307223721,67,0,0.242775722,10000.0,7,0,1,0,0.0
0.027154744,0.211886593,44,0,0.653269346,5000.0,15,0,1,0,0.0
0.040837359,0.644314869,41,0,0.09260493,1500.0,3,0,0,0,0.0
0.039502293,0.412905738,40,0,1.066373451,2500.0,5,0,1,0,0.0
0.054888412,0.610729866,52,0,0.300669179,13000.0,17,0,4,0,0.0
0.020483214,0.002608318,28,0,0.214892554,2000.0,3,0,0,0,0.0
0.064093853,0.481772035,31,0,0.726109556,2500.0,11,0,1,0,0.0
0.006798619,0.011427328,81,0,50.0,2176.5903608537155,4,0,0,0,0.0
0.175805006,0.9999999,25,1,0.210493442,1600.0,2,0,0,0,0.0
0.166132129,0.9999999,60,1,0.167720873,4900.0,2,0,0,0,1.0
0.011962655,0.027091421,67,0,0.450115245,3036.0,9,0,0,0,1.0
0.042940713,0.469397708,36,0,0.429202511,4300.0,10,0,2,0,2.0
0.069898214,0.975682688,45,0,0.298800185,8667.0,12,0,2,0,1.0
0.035596581,0.619825345,54,0,0.409491121,6700.0,7,0,2,0,0.0
0.042296753,0.0,29,0,0.813241724,1600.0,8,0,1,0,0.0
0.021926694,0.103579284,38,0,0.00892326,1680.0,1,0,0,0,0.0
0.034068632,0.455001546,49,0,0.379917617,16750.0,10,0,4,0,0.0
0.086870253,0.43111302,64,2,0.311791101,16045.0,20,0,2,0,0.0
0.394964286,0.394302849,49,6,0.56635841,4000.0,11,0,1,2,2.0
0.017933105,0.0,46,0,0.095591577,6600.0,6,0,1,0,0.0
0.008650969,0.00333327,81,0,0.0014997,3333.0,9,0,0,0,0.0
0.545972465,1.42192691,46,1,474.0,2808.2659716252024,3,2,0,0,0.0
0.151793898,0.914279294,46,1,2597.0,5007.858546992326,8,0,1,0,1.0
0.152428725,0.92620492,45,1,0.219112355,2500.0,7,0,0,0,1.0
0.01427453,0.017011777,62,0,0.174459575,10500.0,22,0,2,0,0.0
0.00828344,0.090768835,66,0,0.449544271,9215.0,9,0,2,0,1.0
0.007064461,0.000645149,64,0,4.0,4396.319009575494,8,0,0,0,1.0
0.023192071,0.07357682,51,0,0.456440678,5899.0,12,0,2,0,0.0
0.042040377,0.206558688,22,0,30.0,0.0,3,0,0,0,0.0
0.586766667,0.302236858,41,6,0.68511246,2800.0,14,3,2,1,2.0
0.049463641,0.9999999,35,0,0.312048862,1800.0,4,0,1,0,0.0
0.012693592,0.001347136,76,0,712.0,3520.133662196724,13,0,1,0,0.0
0.007883079,0.00983611,60,0,0.213116361,10200.0,15,0,1,0,1.0
0.015476825,0.051331622,50,0,0.289747662,5666.0,7,0,1,0,1.0
0.128804985,0.922139119,64,1,2.252804142,1158.0,12,0,1,0,0.0
0.076675096,0.645153293,38,0,0.948129519,3180.0,10,0,2,0,1.0
0.602797092,1.111553785,37,0,0.139421778,3700.0,3,3,0,1,2.0
0.076257277,0.191709158,31,1,0.209908735,2300.0,5,0,0,0,0.0
0.007840956,0.058080694,67,0,129.0,3290.937081535469,12,0,0,0,0.0
0.012272077,0.000524338,64,0,1.0,2338.8973150900615,3,0,0,0,0.0
0.010975798,0.024455636,44,0,19.0,2258.329245554713,3,0,0,0,0.0
0.027264216,0.0,33,0,0.976686095,1200.0,7,0,1,0,0.0
0.082412017,0.909447603,54,0,0.824862217,4898.0,11,0,1,0,1.0
0.006452833,0.010504785,57,0,0.00119988,10000.0,3,0,0,0,0.0
0.013167874,0.0,56,0,0.32838166,7000.0,10,0,2,0,2.0
0.006651694,0.009142639,57,0,0.197276408,8150.0,8,0,1,0,1.0
0.005433771,0.025711,60,0,0.308098592,3975.0,8,0,2,0,0.0
0.01255244,0.233502916,50,0,0.298751054,13050.0,7,0,2,0,1.0
0.12585751,0.765607377,55,1,1.394883858,3400.0,11,0,1,0,2.0
0.098235027,0.282572476,67,1,0.005554321,4500.0,1,0,0,0,3.0
0.016921051,0.265665644,39,0,0.429015774,4500.0,6,0,1,0,1.0
0.117581236,1.075292471,40,0,0.386656412,5200.0,8,0,1,0,2.0
0.067429755,0.637883976,58,1,0.453776342,6500.0,16,0,2,0,1.0
0.029497969,0.046927883,56,0,0.422962834,5730.0,32,0,1,0,0.0
0.023910252,0.335494216,37,0,0.337981844,7600.0,12,0,2,0,2.0
0.017867421,0.0,33,0,0.170517052,1817.0,5,0,0,0,1.0
0.013416692,0.052876472,45,0,0.459079126,8100.0,9,0,1,0,1.0
0.109571135,0.626527345,46,1,0.381699662,8283.0,13,0,1,0,2.0
0.01751555,0.223157368,86,0,1.27398524,1083.0,5,0,1,0,1.0
0.016046125,0.253603428,52,0,60.0,0.0,5,0,0,0,1.0
0.005777861,0.06217112,76,0,0.298089592,6071.0,8,0,2,0,1.0
0.013143759,0.0209979,42,0,0.109309309,1664.0,6,0,0,0,2.0
0.037130711,0.547012473,78,0,0.409967846,1865.0,4,0,0,0,0.0
0.099414821,0.33038136,46,1,0.052298693,40000.0,15,0,2,0,2.0
0.02757721,0.310177519,70,0,0.773251867,1472.0,18,0,0,0,0.0
0.170461581,0.904600226,51,1,12.97580645,123.0,10,0,1,0,1.0
0.008067767,0.039997123,47,0,0.124831491,7417.0,5,0,1,0,2.0
0.013241802,0.122001184,77,0,0.418873746,3888.0,11,0,2,0,0.0
0.508379604,0.9999999,55,0,145.0,2092.150950607891,1,2,0,1,0.0
0.45912063,0.87848885,44,4,0.97492163,4784.0,11,0,2,1,1.0
0.042185989,0.468810397,57,0,0.744644387,3500.0,15,0,1,0,2.0
0.062094491,0.9999999,43,0,0.388828516,4600.0,5,0,1,0,2.0
0.004531381,0.014805936,65,0,1365.0,3583.7679002169443,6,0,1,0,0.0
0.240166773,0.72794785,50,1,0.573424069,5583.0,12,0,2,1,1.0
0.148481341,0.052132886,88,2,0.157426562,4833.0,20,0,1,0,0.0
0.111711271,0.9999999,28,0,0.044962531,1200.0,1,0,0,0,0.0
0.007601107,0.02376172,49,0,0.249002948,5766.0,5,0,1,0,3.0
0.015162643,0.204739763,53,0,4129.0,4661.740261652686,8,0,2,0,0.0
0.028949958,0.150463275,41,0,0.51132185,5166.0,17,0,2,0,2.0
0.00546988,0.023067646,62,0,0.117591918,9600.0,11,0,1,0,1.0
0.004750172,0.004464909,72,0,0.126957681,3000.0,4,0,0,0,0.0
0.019112471,0.0,41,0,0.0,2194.162401130853,3,0,0,0,0.0
0.604266667,0.730571917,49,3,0.618899973,7417.0,12,2,1,1,1.0
0.0102161,0.064099323,54,0,0.230366492,5920.0,9,0,1,0,1.0
0.006180553,0.0,73,0,0.0,2097.0,2,0,0,0,0.0
0.08219035,0.318504427,54,0,8452.0,7088.816074390448,10,0,4,0,0.0
0.009931517,0.006393326,51,0,0.002161695,4625.0,5,0,0,0,0.0
0.055524205,0.034602076,49,0,1.11627907,300.0,29,0,0,0,3.0
0.00509587,0.012944085,65,0,0.001624797,8000.0,3,0,0,0,0.0
0.552319019,0.9999999,54,1,0.246966019,4943.0,3,4,1,0,0.0
0.055170281,0.01334032,29,0,0.264452362,8700.0,12,0,3,0,0.0
0.019568654,0.092091674,51,0,0.494942367,4250.0,12,0,2,0,0.0
0.014011877,0.091997835,48,0,0.377618101,6540.0,7,0,1,0,3.0
0.010492007,0.197028608,50,0,0.292470753,10000.0,8,0,2,0,4.0
0.025627395,0.046835079,36,0,0.414263596,10333.0,11,0,1,0,0.0
0.059940358,0.014102024,32,1,0.256639334,8170.0,14,0,1,0,0.0
0.014606432,0.149472527,34,0,0.095753639,8312.0,4,0,0,0,2.0
0.004933531,0.048588993,71,0,0.30865467,5834.0,8,0,1,0,1.0
0.06396412,0.963288337,58,0,0.506915514,6000.0,4,0,1,0,1.0
0.169428589,0.818208712,49,1,0.928828469,2500.0,4,0,2,0,1.0
0.016876111,0.036520072,53,0,0.109297782,8700.0,9,0,0,0,3.0
0.020561331,0.199154726,42,0,0.531808036,3583.0,5,0,1,0,1.0
0.028559372,0.319759665,43,0,0.765029371,8000.0,13,0,1,0,2.0
0.067505596,0.723251418,81,0,0.686609687,1754.0,13,0,0,0,0.0
0.055549412,0.849652481,52,0,0.284847013,4117.0,9,0,1,0,0.0
0.041388845,0.541442373,36,0,0.296457906,3895.0,8,0,0,0,0.0
0.035190045,0.0,77,0,2662.0,8372.405662990312,15,0,3,0,1.0
0.031317505,0.30984601,31,0,0.315798072,6120.0,12,0,1,0,2.0
0.044006115,0.685754283,67,0,2870.0,4801.324169874474,9,0,2,0,0.0
0.011963121,0.002049966,63,0,0.000230751,13000.0,5,0,0,0,0.0
0.010521824,0.006727098,51,0,2497.0,6395.405495211774,8,0,2,0,3.0
0.018995667,0.049728508,37,0,0.465697621,10800.0,12,0,3,0,2.0
0.106473368,0.000642834,53,2,2518.0,5449.747331733892,7,0,1,0,3.0
0.451470461,0.896414343,31,2,0.316549426,2700.0,5,0,1,4,1.0
0.009926926,0.187981723,77,0,0.16992688,16000.0,10,0,2,0,0.0
0.025786785,0.379320689,55,0,0.326163301,6833.0,7,0,0,0,0.0
0.023432063,0.008795598,79,0,0.524085988,6372.0,11,0,3,0,0.0
0.124415288,0.9999999,29,0,309.0,0.0,1,0,0,0,0.0
0.064738613,0.825404988,43,0,0.322787644,6700.0,9,0,1,0,2.0
0.021876671,0.393886569,57,0,0.380335854,7800.0,10,0,1,0,0.0
0.032861392,0.660723933,60,0,0.204676587,3292.0,5,0,0,0,0.0
0.009765246,0.0,57,0,0.0,5340.0,2,0,0,0,2.0
0.024110656,0.208853666,50,0,0.299061433,9375.0,12,0,1,0,1.0
0.008375131,0.004555302,78,0,2.0,1704.1529366134423,2,0,0,0,0.0
0.407198223,0.345827086,45,0,0.005331911,3750.0,2,4,0,0,0.0
0.010421358,0.093449199,70,0,0.507086614,4444.0,12,0,2,0,1.0
0.032618319,0.316788625,35,0,0.611064823,6000.0,9,0,2,0,4.0
0.011253446,0.068417744,61,0,1101.0,3160.616066282542,8,0,0,0,0.0
0.044997605,0.340088833,33,0,0.731006794,3237.0,10,0,2,0,0.0
0.007770303,0.012978938,64,0,0.684578855,4000.0,9,0,1,0,0.0
0.064761177,0.756224378,42,0,0.432283858,2000.0,4,0,0,0,3.0
0.075855771,0.9999999,49,0,0.733563218,4349.0,3,0,1,0,0.0
0.03421924,0.0,25,0,0.039337474,2414.0,4,0,0,0,0.0
0.018935562,0.323124163,52,0,0.146223889,5600.0,5,0,1,0,3.0
0.134280522,1.035068924,62,0,1.009635237,1452.0,2,0,1,0,0.0
0.022274384,0.369050967,50,0,0.414717057,5000.0,9,0,2,0,0.0
0.011945838,0.00236355,59,0,0.317002882,6245.0,7,0,3,0,0.0
0.04066268,0.206150242,56,1,0.360143252,13402.0,13,0,3,0,3.0
0.004702831,0.130517594,68,0,0.066359871,10864.0,5,0,1,0,0.0
0.014059317,0.108096397,46,0,0.181005872,7833.0,10,0,2,0,2.0
0.030198633,0.213826614,50,0,0.668959108,5379.0,23,0,1,0,2.0
0.009738419,0.070531997,63,0,2767.0,4907.601565783044,12,0,2,0,0.0
0.03280063,0.017023698,81,1,0.269162909,5100.0,8,0,1,0,1.0
0.011954298,0.237478093,59,0,2809.0,5510.271271454711,8,0,1,0,2.0
0.04944454,0.9999999,49,0,0.282540587,3510.0,2,0,1,0,3.0
0.028481882,0.0,63,1,2434.0,4174.410824637957,12,0,1,0,0.0
0.31249139,0.506134969,44,0,216.0,2087.769374745055,2,1,0,0,0.0
0.023812557,0.285852735,48,0,0.389045737,7083.0,7,0,2,0,2.0
0.059401298,0.27732349,44,1,0.158423553,12838.0,8,0,2,0,0.0
0.046593947,0.588348003,40,0,0.146726862,3100.0,8,0,0,0,0.0
0.046211821,0.605522935,49,0,0.268481887,12890.0,11,0,1,0,2.0
0.019724064,0.211335993,39,0,0.386722655,5000.0,6,0,1,0,2.0
0.006775095,0.014565632,82,0,7.0,1380.0109687191157,1,0,0,0,0.0
0.013148826,0.045459091,66,0,0.408810422,5833.0,10,0,3,0,0.0
0.00548251,0.012453001,89,0,33.0,2551.732166949472,5,0,0,0,0.0
0.126205037,0.008754668,36,0,1987.0,4739.034233126834,11,0,2,1,0.0
0.013287095,0.040806529,74,0,2361.0,3463.4863461474183,11,0,1,0,0.0
0.004732628,0.028015787,75,0,0.019038553,2100.0,4,0,0,0,0.0
0.005450709,0.015879365,67,0,11.0,2015.924309923404,2,0,0,0,0.0
0.01404129,0.016743797,48,0,0.003817488,5500.0,9,0,0,0,0.0
0.041105623,0.583350547,51,0,0.201005461,11536.0,10,0,1,0,1.0
0.033724486,0.296510019,26,0,0.272690924,2500.0,7,0,0,0,0.0
0.020657757,0.191200978,33,0,0.111252182,6300.0,7,0,0,0,0.0
0.054706375,0.713833692,56,0,3062.0,3959.148727857724,4,0,2,0,0.0
0.016982823,0.134189297,30,0,0.150440371,4200.0,5,0,0,0,0.0
0.020415771,0.0,40,0,889.0,3005.1091014789895,10,0,0,0,0.0
0.031654181,0.47700858,42,0,1128.0,1.0,8,0,1,0,2.0
0.028001365,0.9999999,79,0,0.0,1692.25689737437,2,0,0,0,0.0
0.03212218,0.012698456,58,1,0.802323367,5250.0,15,0,2,0,0.0
0.012987118,0.03156885,58,0,0.593376579,5857.0,8,0,2,0,0.0
0.014404024,0.001856449,57,0,0.001141227,10514.0,8,0,0,0,2.0
0.02136142,0.03591517,39,0,0.09197179,10350.0,11,0,0,0,5.0
0.244811246,0.983590445,41,1,0.030546814,245000.0,15,0,2,0,1.0
0.026105372,0.351632496,59,0,4052.0,4248.231673223245,13,0,1,0,0.0
0.092911097,0.861610301,39,0,0.529844163,3400.0,8,0,0,0,5.0
0.103364107,0.403997896,30,1,261.0,2427.8802452310074,7,0,0,0,0.0
0.013545341,0.042757065,50,0,0.161404169,21250.0,19,0,2,0,4.0
0.073196252,0.939282429,37,0,0.173797266,5632.0,4,0,0,0,0.0
0.006760086,0.175091245,65,0,0.097235801,11250.0,6,0,1,0,0.0
0.057122718,0.335889108,49,1,0.452954705,10000.0,15,0,2,0,0.0
0.188520343,0.217782218,47,1,0.03155205,9000.0,3,0,0,1,2.0
0.041962588,0.342541091,37,0,0.541273922,3500.0,10,0,2,0,0.0
0.018845637,0.077088907,45,0,0.324768756,7783.0,12,0,2,0,3.0
0.175162951,0.411317238,41,2,0.430974649,17000.0,12,0,4,0,2.0
0.006107845,0.024806335,77,0,0.036249794,6068.0,4,0,0,0,0.0
0.011772939,0.041636735,42,0,0.113788621,10000.0,6,0,0,0,2.0
0.143882451,0.322258114,39,0,0.297501301,3841.0,2,0,1,1,0.0
0.106079002,0.466824214,28,1,276.0,1720.550817140015,5,0,0,0,0.0
0.006063596,0.108329722,66,0,0.201465201,2456.0,7,0,2,0,1.0
0.029141516,0.07024444,55,0,0.417689876,13600.0,12,0,4,0,0.0
0.258886843,0.656366785,46,0,0.036728448,5880.0,4,0,0,1,1.0
0.058113243,0.0,45,1,1.373412591,3700.0,7,0,2,0,0.0
