SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.00117855,34,0,3882.0,,12,0,2,0,0.0
0,0.009808475,58,0,35.0,,5,0,0,0,0.0
0,0.264434457,52,0,3982.0,,10,0,2,0,0.0
0,0.274736209,58,1,4421.0,,15,0,3,0,0.0
0,0.021956088,35,1,0.0,,1,0,0,0,0.0
0,0.094547517,71,0,497.0,,14,0,0,0,0.0
1,0.9999999,58,1,5210.0,,5,0,3,0,0.0
0,0.049148682,56,0,516.0,,7,0,1,0,0.0
0,0.907610398,58,0,1386.0,,8,0,0,0,0.0
0,0.855757576,45,0,466.0,,6,0,0,0,3.0
0,0.114690722,60,1,2.0,,2,0,0,0,2.0
0,0.097870503,55,0,2956.0,,6,0,1,0,
0,0.005576709,48,0,4953.0,,10,0,4,0,
0,0.968864701,41,1,1497.0,,4,3,0,0,2.0
0,0.048365054,55,0,285.0,,4,0,0,0,0.0
0,0.924293966,38,0,1492.0,,4,0,0,0,0.0
0,0.051660388,54,0,5729.0,,21,0,2,0,3.0
0,0.876279734,42,1,8021.0,,5,0,2,0,0.0
0,0.00282216,67,0,1449.0,,7,0,1,0,
0,0.348609706,61,1,2709.0,,12,0,1,0,2.0
0,0.612471257,66,0,2790.0,,6,0,1,0,0.0
0,0.090691802,64,0,2176.0,,15,0,1,0,2.0
0,0.9999999,60,0,1247.0,,3,1,1,0,
0,0.285238254,47,1,1251.0,,7,0,1,0,0.0
0,0.0,46,0,0.0,,9,0,0,0,0.0
0,0.216997027,72,0,1960.0,,13,0,1,0,0.0
0,0.110357793,59,0,6171.0,,10,0,2,0,0.0
0,0.380436092,30,0,693.0,,12,0,1,0,
0,0.010563467,54,0,4870.0,,14,0,5,0,0.0
0,0.035654782,45,2,2589.0,,14,0,2,0,2.0
0,0.528888503,51,1,7040.0,,17,0,2,0,3.0
0,0.005365104,62,0,37.0,,9,0,0,0,0.0
0,0.015062593,77,0,23.0,,12,0,0,0,
0,0.00758915,63,0,506.0,,3,0,0,0,0.0
0,0.022776372,67,0,14.0,,6,0,0,0,0.0
0,0.001111062,74,0,0.0,,4,0,0,0,
0,0.006889931,75,0,35.0,,11,0,1,0,0.0
0,0.003034273,60,0,3252.0,,5,0,3,0,0.0
0,0.490153846,53,0,2209.0,,9,0,1,0,3.0
0,0.000666643,48,0,0.0,,2,0,0,0,0.0
0,0.929067169,40,0,1689.0,,7,0,1,0,0.0
0,0.930818615,69,0,6974.0,,35,0,2,0,0.0
0,0.007984032,28,2,388.0,,4,0,0,0,1.0
0,0.052907265,68,0,6783.0,,14,0,2,0,0.0
0,0.206280065,54,0,658.0,,4,0,1,0,
0,0.229777022,67,0,156.0,,3,0,0,0,0.0
0,0.0,68,0,2579.0,,13,0,1,0,0.0
1,0.9999999,56,0,0.0,,0,0,0,0,0.0
0,0.011896662,91,0,15.0,,7,0,0,0,0.0
0,0.263150628,58,1,1202.0,,5,0,1,1,0.0
0,0.00069993,65,0,2.0,,6,0,0,0,0.0
0,0.0,33,0,242.0,,7,0,0,0,0.0
0,0.025932138,59,0,654.0,,5,0,1,0,0.0
0,0.005904481,73,0,584.0,,4,0,1,0,0.0
0,0.247992369,53,0,2025.0,,9,0,2,0,0.0
0,0.071383369,74,0,34.0,,7,0,1,0,0.0
0,0.101311445,40,1,1915.0,,10,0,1,0,0.0
0,0.0,85,0,566.0,,5,0,1,0,0.0
0,0.062133129,58,0,4652.0,,10,0,5,0,0.0
0,0.352653724,53,0,2459.0,,7,0,1,0,0.0
0,0.003916585,89,0,5.0,,5,0,0,0,
0,0.016886098,43,0,18.0,,4,0,0,0,1.0
0,0.9999999,41,0,683.0,,1,0,0,1,0.0
0,0.006088531,61,0,14.0,,8,0,0,0,
0,0.0,90,0,0.0,,4,0,0,0,0.0
0,0.07270788,68,0,811.0,,4,0,1,0,0.0
0,0.845194753,38,0,2406.0,,10,0,1,0,1.0
0,0.131905675,59,0,2000.0,,3,0,1,0,0.0
1,0.0,70,0,1663.0,,4,0,1,0,0.0
0,0.005540208,65,0,544.0,,12,0,0,0,0.0
0,0.9999999,39,1,529.0,,2,0,0,0,0.0
0,0.103938165,87,0,1194.0,,7,0,1,0,
0,0.012676098,64,0,12.0,,4,0,0,0,0.0
0,0.06266858,61,0,2303.0,,6,0,1,0,0.0
0,0.01048218,33,0,1059.0,,6,0,1,0,0.0
0,0.041247938,35,0,24.0,,3,0,0,0,
0,0.14628107,51,0,3178.0,,8,0,1,0,0.0
0,0.000874891,76,0,0.0,,6,0,0,0,0.0
1,0.967074033,54,0,709.0,,5,2,0,0,0.0
0,0.296364497,64,0,709.0,,8,0,0,0,0.0
0,0.055593157,56,0,1621.0,,13,0,1,0,1.0
0,0.020595526,50,0,3846.0,,12,0,1,0,0.0
0,0.065307029,77,0,580.0,,9,0,1,0,0.0
0,0.78146326,34,0,1002.0,,8,0,1,0,0.0
1,0.99064306,68,2,518.0,,6,0,0,0,0.0
0,0.002211468,57,0,2022.0,,8,0,2,0,0.0
0,0.0,24,0,520.0,,5,0,0,0,0.0
0,0.0,74,0,0.0,,2,0,0,0,0.0
0,0.028596731,75,0,22.0,,6,0,0,0,0.0
0,0.038060929,58,1,271.0,,19,0,0,0,0.0
0,0.0,69,0,20.0,,8,0,0,0,0.0
0,0.045095529,73,0,2368.0,,11,1,1,0,0.0
0,0.0,67,0,2595.0,,7,0,1,0,0.0
0,0.0410887,59,0,4078.0,,7,0,1,0,0.0
0,0.237655247,65,0,4007.0,,6,0,2,0,0.0
0,0.036743554,37,0,6915.0,,21,0,3,0,3.0
0,0.715738173,48,2,639.0,,11,0,0,1,0.0
0,0.033187993,58,0,901.0,,3,0,1,0,
0,0.44156685,43,0,3339.0,,9,0,1,0,0.0
0,0.342739696,32,0,302.0,,2,0,0,0,0.0
1,0.426294821,64,0,396.0,,2,1,0,0,
0,0.141127286,53,0,2392.0,,5,0,1,0,0.0
0,0.008144816,47,0,994.0,,8,0,1,0,3.0
0,0.602349902,57,0,2737.0,,8,0,1,0,0.0
0,0.135843208,71,0,82.0,,4,0,0,0,0.0
0,0.009941497,48,0,49.0,,17,0,0,0,0.0
1,1.038952085,24,3,1206.0,,9,0,0,0,2.0
0,0.002067762,56,0,30295.0,,16,0,0,0,2.0
0,0.0,64,0,698.0,,8,0,1,0,0.0
0,0.006103783,57,0,433.0,,9,0,1,0,0.0
0,0.0,30,0,1448.0,,5,0,1,0,2.0
0,0.981920285,48,2,2896.0,,10,0,2,0,1.0
0,0.0,66,0,0.0,,7,0,0,0,0.0
0,0.0,71,0,761.0,,3,0,0,0,
0,0.006999563,97,0,3.0,,2,0,0,0,
0,0.303960628,56,0,5063.0,,4,0,3,0,
0,0.016371924,79,0,20.0,,2,0,0,0,0.0
0,0.0,52,0,3580.0,,11,0,2,0,0.0
0,0.9999999,47,0,732.0,,1,0,1,0,
0,0.040312935,56,0,6610.0,,11,0,1,0,0.0
0,0.040591882,51,0,1443.0,,2,0,1,0,0.0
0,0.205367063,69,0,107.0,,10,0,0,0,0.0
0,0.014552254,89,0,10.0,,2,0,0,0,
0,0.222282405,67,0,159.0,,2,0,0,0,0.0
0,0.529216848,64,0,4235.0,,21,0,1,0,1.0
0,0.179291035,67,0,107.0,,1,0,0,0,0.0
0,0.239893338,54,0,2149.0,,5,0,1,0,0.0
0,0.081499638,55,0,43.0,,2,0,0,0,0.0
0,0.034609736,65,0,2126.0,,17,0,1,0,0.0
0,0.086382723,38,0,2615.0,,6,0,1,0,
0,0.100485881,70,0,404.0,,4,0,0,0,0.0
0,0.00759981,37,0,8698.0,,9,0,2,0,0.0
0,0.00146092,59,0,3.0,,6,0,0,0,0.0
0,0.115621335,43,0,2483.0,,8,0,2,0,0.0
0,0.019662977,76,0,30.0,,4,0,0,0,0.0
0,0.334070131,64,0,8879.0,,33,0,3,0,1.0
0,0.045448864,74,0,52.0,,7,0,0,0,
0,0.047731314,56,1,2078.0,,16,0,1,1,2.0
0,0.00092147,66,0,115.0,,3,0,0,0,
0,0.0,71,0,0.0,,4,0,0,0,0.0
0,0.00479968,49,0,922.0,,3,0,1,0,0.0
0,0.405674823,40,0,1335.0,,9,0,0,0,0.0
0,0.9999999,66,0,0.0,,1,0,0,0,0.0
0,0.0,43,0,4107.0,,11,0,3,0,0.0
0,0.042353113,68,0,123.0,,13,0,0,0,0.0
0,0.018241412,55,0,98.0,,14,0,0,0,3.0
0,0.015080978,81,0,975.0,,4,0,1,0,0.0
0,0.044084441,49,0,2099.0,,9,0,1,0,1.0
0,0.0,61,0,0.0,,1,0,0,0,0.0
0,0.007437227,68,0,1842.0,,30,0,2,0,0.0
0,0.046025783,68,0,52.0,,4,0,0,0,0.0
0,0.004164608,52,0,46.0,,7,0,0,0,0.0
0,0.012537022,82,0,634.0,,10,0,0,0,1.0
0,0.046912024,66,0,64.0,,4,0,0,0,0.0
0,0.201276397,56,0,3065.0,,6,0,2,0,
0,0.209439528,39,0,962.0,,2,0,1,0,0.0
1,0.906290957,57,0,2158.0,,5,4,2,2,6.0
0,0.375668801,51,0,4383.0,,10,0,2,0,0.0
0,0.058036229,57,0,44.0,,3,0,0,0,0.0
0,0.128060134,27,0,488.0,,3,0,0,0,
0,0.0,73,0,0.0,,6,0,0,0,0.0
0,0.022789059,69,0,36.0,,6,0,0,0,0.0
0,0.033948303,77,0,95.0,,3,0,0,0,
0,0.387272495,63,0,2649.0,,15,0,0,0,0.0
0,0.160864522,53,0,1148.0,,14,0,0,0,0.0
0,0.0,77,0,2006.0,,8,0,1,0,0.0
0,0.054608424,56,0,66.0,,3,0,0,0,0.0
0,0.001775659,38,0,2344.0,,8,0,2,0,0.0
0,0.054562307,67,0,91.0,,4,0,0,0,
0,0.161384159,64,0,571.0,,8,0,0,0,0.0
0,0.964138064,45,0,1989.0,,5,1,1,0,2.0
0,0.0,79,1,2.0,,6,0,0,0,0.0
0,0.44557513,41,1,2339.0,,10,0,1,0,1.0
0,0.18218096,45,0,3600.0,,10,0,1,0,0.0
0,0.003693444,80,0,1337.0,,9,0,1,0,0.0
0,0.103407421,50,0,1792.0,,6,0,2,0,0.0
0,0.159981054,67,0,1978.0,,15,0,1,0,0.0
0,0.027738699,63,0,58.0,,8,0,0,0,
0,0.272524249,58,0,5078.0,,5,0,2,0,0.0
0,0.9999999,58,0,0.0,,0,0,0,0,0.0
0,1.00819918,58,2,1612.0,,5,0,1,0,1.0
0,0.29135679,35,0,2093.0,,8,0,3,0,0.0
0,0.017918012,45,0,1189.0,,10,0,1,0,0.0
0,0.0,88,0,758.0,,5,0,1,0,0.0
0,0.003134698,44,0,1524.0,,9,0,2,0,0.0
0,0.020972802,64,1,2518.0,,4,0,1,0,
0,0.007999878,65,0,15.0,,13,0,0,0,0.0
0,1.022790884,23,0,152.0,,4,0,0,0,0.0
0,0.344161685,71,0,194.0,,5,0,0,0,
1,0.976047904,66,3,1742.0,,4,2,1,1,0.0
0,0.0,72,0,1.0,,6,0,0,0,
0,0.000962554,61,0,2017.0,,8,0,2,0,2.0
1,0.067909454,33,1,412.0,,3,1,0,1,0.0
1,0.9999999,39,1,361.0,,1,0,0,0,
0,0.017854555,72,0,371.0,,4,0,0,0,0.0
0,0.107208102,78,0,99.0,,3,0,0,0,
0,0.001163594,37,0,186.0,,5,0,1,0,0.0
0,0.014140837,54,0,2949.0,,4,0,1,0,
0,0.592861259,62,4,3521.0,,16,1,3,0,0.0
0,0.221705237,61,0,3333.0,,8,0,3,0,0.0
0,0.652030228,65,1,3552.0,,13,0,1,0,0.0
0,0.129816483,67,0,2822.0,,8,0,1,0,0.0
0,0.651405525,62,0,2783.0,,19,0,0,0,4.0
0,0.007044179,71,0,2603.0,,6,0,1,0,0.0
0,0.9999999,62,0,66.0,,1,0,0,0,0.0
0,0.033056089,69,0,158.0,,8,0,1,0,0.0
0,0.0,48,0,2614.0,,5,0,2,0,1.0
0,0.00839832,79,0,1.0,,1,0,0,0,
0,0.367544152,23,0,33.0,,2,0,0,0,
0,0.936054989,42,0,2197.0,,9,0,1,1,0.0
0,0.297030299,51,0,1300.0,,9,0,1,0,0.0
1,0.9999999,37,1,596.0,,4,0,0,0,0.0
0,0.150761983,44,0,2149.0,,7,0,1,0,0.0
0,0.0,62,0,1835.0,,9,0,1,0,0.0
0,0.0,57,0,2046.0,,7,0,1,0,
0,0.57416455,29,0,1133.0,,10,0,0,1,2.0
0,0.025994224,71,2,2718.0,,7,0,0,0,0.0
0,0.046968745,82,0,1137.0,,6,0,0,0,0.0
0,0.033657989,51,0,62.0,,9,0,0,0,
0,0.039810218,68,0,1499.0,,12,0,2,0,
0,0.503605279,69,0,3640.0,,9,0,2,0,0.0
0,0.238612707,64,0,7269.0,,14,0,4,0,0.0
0,0.034393121,84,0,5.0,,3,0,0,0,
0,0.177927402,66,0,160.0,,1,0,0,0,
0,0.9999999,65,1,5161.0,,3,0,2,1,0.0
0,0.207371726,55,0,1775.0,,10,0,1,0,2.0
0,0.066838214,52,0,1498.0,,7,0,1,0,0.0
0,0.003081227,55,0,2240.0,,6,0,1,0,0.0
0,0.030058804,82,0,749.0,,5,0,1,0,1.0
0,0.276186773,44,0,4381.0,,7,0,2,0,0.0
0,0.041596139,62,0,1124.0,,8,0,1,0,0.0
0,0.555588395,47,0,2782.0,,10,0,2,0,0.0
0,0.022285388,58,0,3068.0,,11,0,1,0,1.0
1,1.331797235,41,3,1099.0,,7,0,0,1,0.0
0,0.021119428,75,0,1379.0,,12,0,0,0,0.0
0,0.584351322,54,0,1453.0,,3,0,1,0,0.0
0,0.019523387,62,0,1421.0,,7,0,1,0,0.0
0,0.0,64,0,2226.0,,9,0,1,0,0.0
0,0.066347297,46,1,4480.0,,6,0,2,0,0.0
0,0.407027465,57,0,3174.0,,8,0,1,0,0.0
0,0.086017921,39,0,2489.0,,9,0,2,0,0.0
0,0.001605611,67,0,1644.0,,8,0,1,0,1.0
0,0.038059599,71,0,2606.0,,12,0,1,0,0.0
0,0.154246538,43,1,3077.0,,18,0,1,0,2.0
0,0.332293963,63,0,404.0,,5,0,0,0,0.0
0,0.172331931,33,0,1931.0,,13,0,1,0,0.0
0,0.0,24,0,0.0,,1,0,0,0,0.0
0,0.501810178,63,0,4903.0,,24,0,2,0,0.0
0,0.163425493,61,0,1853.0,,9,0,1,0,0.0
0,0.017560547,48,0,2685.0,,12,0,4,0,1.0
0,0.016185796,70,0,1950.0,,10,0,1,0,0.0
0,0.117840366,66,0,1474.0,,12,0,1,0,1.0
0,0.565349975,53,0,1828.0,,9,0,1,0,0.0
0,0.169583024,56,0,3858.0,,12,0,2,0,0.0
1,0.373964384,26,0,4121.0,,8,0,4,0,2.0
0,0.0,75,0,2.0,,7,0,0,0,0.0
0,0.296497343,37,0,1427.0,,7,0,1,0,0.0
0,0.624881851,48,0,1849.0,,6,0,1,0,0.0
0,0.064118718,45,0,2483.0,,7,0,1,0,0.0
0,0.004104831,72,0,810.0,,4,0,1,0,
0,0.075006541,60,0,1060.0,,9,0,1,0,0.0
0,0.090596376,39,0,448.0,,6,0,0,0,2.0
0,0.309727232,43,0,2542.0,,8,0,1,0,3.0
0,0.0,55,0,0.0,,6,0,0,0,0.0
0,0.9999999,53,0,71.0,,0,0,0,0,0.0
0,0.014344181,63,0,31.0,,8,0,0,0,0.0
0,0.003799873,37,0,1102.0,,5,0,1,0,0.0
0,0.071709164,74,0,296.0,,6,0,0,0,0.0
0,0.684798589,26,0,501.0,,3,0,0,0,0.0
0,0.0,50,0,105.0,,4,0,0,0,0.0
0,0.9999999,38,0,1201.0,,5,0,1,0,0.0
0,0.064841563,39,0,3372.0,,8,0,2,0,0.0
1,0.9999999,30,0,0.0,,1,0,0,0,0.0
0,0.173501732,69,0,12403.0,,31,0,9,0,0.0
0,0.018469398,67,1,1137.0,,18,0,1,0,1.0
0,0.389287942,43,0,1905.0,,9,0,1,0,0.0
0,0.039248038,67,0,2865.0,,8,0,2,0,0.0
0,0.039183281,72,0,1292.0,,11,0,1,0,0.0
0,0.211787592,54,1,6431.0,,10,0,2,0,0.0
0,0.0,68,0,0.0,,1,0,0,0,0.0
0,0.0,57,0,0.0,,6,0,0,0,0.0
0,0.014392016,58,0,407.0,,14,0,0,0,0.0
0,0.236217431,50,0,2449.0,,8,0,2,0,0.0
1,0.014245716,80,2,517.0,,9,2,0,0,
0,0.92118416,52,3,1334.0,,6,0,0,2,0.0
0,0.051439835,70,0,32.0,,2,0,0,0,0.0
0,0.015942402,65,0,1187.0,,8,0,1,0,
0,0.029072225,36,0,26.0,,7,0,0,0,0.0
0,0.9999999,51,1,1221.0,,2,0,1,0,0.0
0,0.028926323,82,0,65.0,,8,0,0,0,0.0
0,0.823038874,47,0,3715.0,,11,0,1,0,1.0
0,0.618800955,49,2,1764.0,,12,0,1,0,0.0
0,0.0,67,0,3032.0,,11,0,2,0,0.0
0,0.019290685,67,0,13378.0,,9,0,4,0,
0,0.012378595,58,0,922.0,,3,0,1,0,
0,0.139987827,64,0,2105.0,,13,0,1,0,0.0
0,0.006278826,36,0,385.0,,5,0,0,0,0.0
0,0.145846305,64,0,2175.0,,8,0,2,0,0.0
0,0.0,53,0,1899.0,,4,0,1,0,1.0
0,0.0,88,0,0.0,,3,0,0,0,0.0
0,0.070023667,46,0,3571.0,,15,0,1,0,3.0
0,0.064354889,40,0,1264.0,,3,0,1,0,0.0
0,0.952609478,54,0,4181.0,,5,0,1,0,0.0
0,0.0,31,0,543.0,,2,3,0,0,0.0
0,0.017499514,58,0,18.0,,4,0,0,0,0.0
0,0.017719291,89,0,13.0,,5,0,0,0,0.0
0,0.0,43,0,5110.0,,8,0,2,0,2.0
1,0.902409759,57,1,4921.0,,9,0,4,2,0.0
0,0.139291671,56,0,3370.0,,9,0,1,0,
0,0.9999999,48,2,2502.0,,2,0,1,0,0.0
0,0.098539505,56,1,2949.0,,13,0,2,0,0.0
0,0.033997733,54,1,15.0,,3,0,0,0,
0,0.312419645,71,0,1433.0,,3,0,1,0,0.0
0,0.082466461,61,0,1381.0,,9,0,1,0,0.0
0,0.843485942,57,0,6105.0,,11,0,3,0,0.0
0,0.007736885,93,0,14.0,,7,0,0,0,
0,0.420787946,48,1,1333.0,,7,0,0,0,0.0
0,0.122067122,55,0,897.0,,7,0,2,0,2.0
0,0.9999999,28,0,336.0,,2,0,0,0,0.0
0,0.008912656,35,0,1618.0,,4,0,2,0,0.0
1,0.238991465,63,5,1543.0,,12,0,2,1,0.0
0,0.599790639,46,0,3523.0,,10,0,2,0,0.0
0,0.207869803,63,0,1961.0,,5,0,2,0,0.0
0,0.0,61,0,5030.0,,8,0,1,0,
0,0.073117315,39,0,2338.0,,21,0,2,0,3.0
1,0.9999999,27,0,466.0,,1,0,0,1,
0,0.270049698,36,0,3702.0,,9,0,1,0,0.0
0,0.065672717,64,1,473.0,,7,0,0,0,2.0
0,0.417915247,67,1,1863.0,,12,0,1,0,
0,0.072182512,85,0,58.0,,1,0,0,0,0.0
0,0.061404331,59,0,58.0,,3,0,0,0,0.0
0,0.012778199,70,0,3630.0,,16,0,1,0,
0,0.241931582,60,0,1738.0,,10,0,2,0,0.0
0,0.083690239,67,0,4130.0,,26,0,2,0,0.0
0,0.32092379,66,0,2624.0,,5,0,1,0,0.0
0,0.000449978,57,0,324.0,,3,0,1,0,0.0
0,0.044208209,66,0,1158.0,,6,0,2,0,0.0
0,0.07285298,70,0,38.0,,4,0,0,0,0.0
0,0.06196251,65,0,101.0,,3,0,0,0,0.0
0,0.0,78,1,0.0,,5,0,0,0,0.0
0,0.0,63,0,23.0,,4,0,0,0,0.0
1,0.9999999,52,0,5369.0,,5,1,2,0,0.0
0,0.267438285,39,0,2818.0,,13,0,1,0,1.0
0,0.192013194,75,0,2135.0,,18,0,2,0,1.0
0,0.080334074,42,1,2315.0,,12,0,1,0,0.0
0,0.004842042,59,0,2549.0,,11,0,2,0,0.0
0,0.363939357,38,0,3321.0,,12,0,2,0,1.0
0,0.956008798,61,2,1781.0,,5,0,1,0,0.0
0,0.001041623,54,0,217.0,,4,0,0,0,0.0
0,0.045508263,48,1,75.0,,5,0,0,0,3.0
0,0.20579412,65,0,216.0,,3,0,0,0,0.0
0,0.018186762,53,0,1406.0,,3,0,1,0,0.0
1,0.401349073,40,5,5646.0,,8,1,2,1,2.0
0,0.084305045,58,0,1292.0,,17,0,1,0,2.0
0,0.096984985,55,0,121.0,,8,0,0,0,0.0
0,0.006505545,57,0,3624.0,,18,0,1,0,0.0
0,0.018691744,76,0,562.0,,11,0,2,0,0.0
0,0.0178068,40,0,2222.0,,4,0,1,0,0.0
0,0.098806103,55,0,3594.0,,9,0,2,0,0.0
0,0.860470401,68,3,1967.0,,6,1,2,0,0.0
1,0.0,44,0,54.0,,2,2,0,0,0.0
0,0.080345983,61,0,1704.0,,3,0,1,0,
0,0.13198743,22,0,399.0,,3,0,0,0,0.0
0,0.005660921,54,0,172.0,,7,0,1,0,
0,0.048147387,83,0,21.0,,3,0,0,0,
0,0.144543518,43,1,1762.0,,11,0,1,0,3.0
1,0.9999999,43,2,4779.0,,8,0,1,0,0.0
0,0.048037041,30,0,2235.0,,5,0,1,0,0.0
0,0.0,47,0,1415.0,,4,0,1,0,0.0
0,0.02430968,68,0,1838.0,,13,0,1,0,1.0
0,0.036382727,58,0,717.0,,8,0,1,0,0.0
0,0.031424214,75,0,37.0,,6,0,0,0,0.0
0,0.9999999,58,0,2858.0,,12,0,2,0,0.0
0,0.020217419,54,0,2179.0,,9,0,1,0,0.0
0,0.9999999,54,0,69.0,,1,0,0,0,0.0
0,0.0,74,0,509.0,,11,0,1,0,0.0
0,0.9999999,48,0,0.0,,0,0,0,0,0.0
0,0.377394146,50,0,3886.0,,8,0,1,0,1.0
0,0.0,71,1,1928.0,,6,0,1,0,
0,0.003047329,40,0,0.0,,2,0,0,0,0.0
0,3.324786325,45,0,1666.0,,6,0,1,0,0.0
0,0.001456264,81,0,1.0,,5,0,0,0,0.0
0,0.9999999,54,1,293.0,,2,0,0,1,0.0
0,0.006732763,76,0,613.0,,7,0,1,0,
0,0.001866542,88,0,0.0,,2,0,0,0,0.0
0,0.0,40,1,197.0,,18,0,0,0,0.0
0,0.9999999,24,0,0.0,,0,0,0,0,
0,0.026055258,58,0,41.0,,7,0,0,0,0.0
0,0.786691591,62,0,4652.0,,13,0,2,0,1.0
0,0.191196481,40,0,2122.0,,8,0,1,0,1.0
0,0.078741535,60,2,1298.0,,23,0,2,0,0.0
0,0.114754664,58,0,2198.0,,4,0,1,0,
0,0.051303711,34,0,1720.0,,6,0,1,0,0.0
0,0.056804845,73,0,41.0,,6,0,0,0,0.0
0,0.785048151,62,0,4516.0,,8,0,2,0,
0,0.319593356,41,0,2467.0,,5,0,1,0,0.0
0,0.004904354,58,0,20.0,,7,0,0,0,0.0
0,0.768447234,68,0,3950.0,,11,0,2,0,1.0
0,0.516755299,61,0,5566.0,,9,0,2,0,0.0
0,0.067237028,43,0,4193.0,,10,0,3,0,0.0
1,1.892215569,64,1,2398.0,,3,2,1,1,0.0
0,0.0,54,0,7016.0,,16,0,5,0,0.0
0,0.99995007,38,0,2702.0,,7,0,2,0,2.0
0,0.00043663,53,0,451.0,,11,0,0,0,0.0
0,0.064390244,76,0,33.0,,7,0,0,0,0.0
0,0.9999999,52,0,1451.0,,8,0,1,0,0.0
0,0.014034814,65,0,2382.0,,6,0,2,1,1.0
0,0.0,55,0,1976.0,,6,0,1,0,0.0
0,0.008005318,58,0,903.0,,6,0,1,0,0.0
0,0.612193903,49,0,1019.0,,2,0,1,0,0.0
1,0.9999999,29,98,0.0,,0,98,0,98,0.0
0,0.0,65,0,155.0,,5,0,1,0,0.0
0,0.087962758,44,0,5399.0,,23,0,5,0,0.0
0,0.057684493,42,0,1720.0,,9,0,1,0,2.0
1,0.334703316,42,0,5152.0,,14,0,2,0,0.0
0,0.015589937,74,0,13.0,,7,0,0,0,
1,0.9999999,38,0,299.0,,1,1,0,0,
0,0.002413627,47,0,9.0,,7,0,0,0,0.0
0,0.06938413,57,0,5851.0,,24,0,2,0,0.0
0,0.0,83,0,754.0,,5,0,1,0,0.0
0,0.183616759,38,0,759.0,,7,0,0,0,
0,0.018180255,46,2,1842.0,,7,0,1,0,
0,0.411846784,69,0,3305.0,,14,0,1,0,2.0
0,0.9999999,68,0,0.0,,0,0,0,0,
0,0.128466923,64,0,2336.0,,8,0,1,0,0.0
0,0.214728741,46,0,2260.0,,8,0,3,0,0.0
0,0.0,92,0,0.0,,1,0,0,0,0.0
0,1.044014302,47,0,600.0,,7,2,0,3,0.0
0,0.034027599,60,0,121.0,,6,0,0,0,0.0
0,0.907079056,69,0,204.0,,3,0,0,0,0.0
0,0.107192854,24,0,344.0,,3,0,0,0,0.0
0,0.798840232,28,0,170.0,,3,0,0,0,0.0
0,1.145854146,47,0,419.0,,1,0,0,0,0.0
0,0.185990927,61,0,2234.0,,6,0,3,0,0.0
0,0.0,44,0,11232.0,,8,0,1,0,3.0
0,0.018280679,38,0,1265.0,,11,0,1,0,0.0
0,0.245985092,38,0,478.0,,3,0,0,0,0.0
0,0.9999999,29,0,691.0,,2,0,0,1,0.0
0,0.9999999,65,0,20.0,,0,1,0,0,0.0
0,0.0,56,0,0.0,,3,0,0,0,0.0
0,0.567938129,66,1,3237.0,,16,0,1,0,2.0
0,0.9999999,37,0,435.0,,3,0,0,0,2.0
0,0.026756772,73,0,1755.0,,10,0,1,0,0.0
0,0.29056981,24,0,545.0,,2,0,0,0,
0,0.325186816,66,0,6322.0,,8,0,3,1,0.0
0,0.127492374,64,1,6616.0,,12,0,3,1,0.0
0,0.413992914,33,0,1789.0,,8,0,1,0,2.0
0,0.183118883,47,0,3383.0,,10,0,2,0,0.0
0,0.931041402,46,3,1656.0,,11,1,1,0,1.0
0,0.9999999,48,0,5291.0,,7,0,2,0,
0,0.9999999,29,1,6.0,,1,0,0,0,3.0
0,0.008249656,76,0,5.0,,1,0,0,0,0.0
0,0.004937191,84,0,2.0,,3,0,0,0,0.0
0,0.035113768,56,0,87.0,,11,0,0,0,0.0
0,0.874777595,55,0,5425.0,,21,0,1,0,0.0
0,0.389932463,67,0,3536.0,,10,0,2,0,0.0
0,0.034556233,74,0,685.0,,5,0,1,0,0.0
0,0.422390042,43,0,2710.0,,10,0,1,0,0.0
0,0.195237798,29,0,93.0,,4,0,0,0,0.0
0,0.04419644,78,0,52.0,,4,0,0,0,
0,0.011343376,85,0,13.0,,5,0,0,0,
0,0.007099645,50,0,2835.0,,14,0,1,0,0.0
0,0.732857143,55,4,2418.0,,8,1,0,3,1.0
0,0.290997308,50,0,789.0,,8,0,0,0,
1,0.434846746,45,0,396.0,,4,1,0,0,0.0
0,0.056156261,57,0,2322.0,,5,0,1,0,0.0
0,0.081664852,68,0,109.0,,6,0,0,0,0.0
0,0.054405392,36,0,2266.0,,5,0,1,0,
0,0.364642235,37,1,1276.0,,16,0,0,1,3.0
0,0.089710762,56,0,489.0,,13,0,0,0,0.0
0,0.0,80,0,0.0,,6,0,0,0,0.0
0,0.008629901,66,0,9.0,,5,0,0,0,0.0
0,0.0,81,0,0.0,,3,0,0,0,0.0
0,0.005293835,41,0,2721.0,,6,0,1,0,0.0
0,0.430111373,57,0,3378.0,,18,0,2,0,2.0
1,0.9999999,23,98,0.0,,0,98,0,98,0.0
0,0.067150635,64,0,2460.0,,9,0,1,0,0.0
0,0.9999999,60,0,42.0,,0,1,0,0,0.0
0,0.322371276,56,0,3198.0,,12,0,3,0,0.0
